dt,open,high,low,close,volume
2016-06-21 00:00:00+09:00,2600.0,2650.0,2590.0,2625.0,26414.0
2016-06-22 00:00:00+09:00,2645.0,2800.0,2625.0,2690.0,124694.0
2016-06-23 00:00:00+09:00,2705.0,3365.0,2705.0,3025.0,1366735.0
2016-06-24 00:00:00+09:00,3310.0,3630.0,2805.0,3120.0,1645351.0
2016-06-27 00:00:00+09:00,2980.0,3150.0,2845.0,3055.0,315092.0
2016-06-28 00:00:00+09:00,3055.0,3130.0,2910.0,3050.0,314715.0
2016-06-29 00:00:00+09:00,3055.0,3100.0,2995.0,3090.0,139716.0
2016-06-30 00:00:00+09:00,3105.0,3135.0,3000.0,3040.0,118877.0
2016-07-01 00:00:00+09:00,3075.0,3225.0,3005.0,3130.0,255389.0
2016-07-04 00:00:00+09:00,3195.0,3195.0,3085.0,3120.0,103195.0
2016-07-05 00:00:00+09:00,3120.0,3140.0,2995.0,3020.0,112391.0
2016-07-06 00:00:00+09:00,2970.0,3050.0,2970.0,2975.0,68265.0
2016-07-07 00:00:00+09:00,3035.0,3035.0,2925.0,2975.0,52601.0
2016-07-08 00:00:00+09:00,2985.0,3010.0,2950.0,3010.0,64979.0
2016-07-11 00:00:00+09:00,3000.0,3035.0,2965.0,3000.0,38391.0
2016-07-12 00:00:00+09:00,2980.0,3135.0,2980.0,3095.0,102593.0
2016-07-13 00:00:00+09:00,3100.0,3300.0,3090.0,3210.0,309216.0
2016-07-14 00:00:00+09:00,3250.0,3250.0,3115.0,3175.0,86502.0
2016-07-15 00:00:00+09:00,3175.0,3250.0,3175.0,3180.0,77533.0
2016-07-18 00:00:00+09:00,3220.0,3220.0,3115.0,3160.0,32128.0
2016-07-19 00:00:00+09:00,3160.0,3175.0,3080.0,3090.0,38594.0
2016-07-20 00:00:00+09:00,3095.0,3195.0,3050.0,3085.0,43876.0
2016-07-21 00:00:00+09:00,3090.0,3125.0,2970.0,3020.0,64969.0
2016-07-22 00:00:00+09:00,2995.0,3080.0,2975.0,3070.0,62030.0
2016-07-25 00:00:00+09:00,3130.0,3335.0,3105.0,3300.0,561269.0
2016-07-26 00:00:00+09:00,3355.0,3465.0,3320.0,3400.0,335986.0
2016-07-27 00:00:00+09:00,3500.0,3500.0,3315.0,3405.0,252839.0
2016-07-28 00:00:00+09:00,3450.0,3455.0,3335.0,3425.0,126175.0
2016-07-29 00:00:00+09:00,3450.0,3560.0,3325.0,3340.0,207936.0
2016-08-01 00:00:00+09:00,3280.0,3345.0,3265.0,3330.0,100194.0
2016-08-02 00:00:00+09:00,3400.0,3540.0,3280.0,3320.0,176727.0
2016-08-03 00:00:00+09:00,3320.0,3465.0,3255.0,3465.0,174528.0
2016-08-04 00:00:00+09:00,3460.0,3635.0,3440.0,3625.0,423705.0
2016-08-05 00:00:00+09:00,3640.0,3710.0,3510.0,3560.0,184270.0
2016-08-08 00:00:00+09:00,3600.0,3600.0,3450.0,3525.0,81082.0
2016-08-09 00:00:00+09:00,3580.0,3580.0,3370.0,3420.0,102427.0
2016-08-10 00:00:00+09:00,3420.0,3480.0,3390.0,3450.0,47818.0
2016-08-11 00:00:00+09:00,3495.0,3495.0,3360.0,3365.0,35997.0
2016-08-12 00:00:00+09:00,3340.0,3470.0,3330.0,3465.0,57294.0
2016-08-16 00:00:00+09:00,3470.0,3615.0,3435.0,3550.0,127054.0
2016-08-17 00:00:00+09:00,3590.0,3600.0,3460.0,3545.0,73176.0
2016-08-18 00:00:00+09:00,3590.0,3590.0,3450.0,3530.0,69746.0
2016-08-19 00:00:00+09:00,3530.0,3540.0,3455.0,3480.0,60913.0
2016-08-22 00:00:00+09:00,3425.0,3490.0,3310.0,3330.0,87130.0
2016-08-23 00:00:00+09:00,3310.0,3360.0,3270.0,3300.0,53933.0
2016-08-24 00:00:00+09:00,3350.0,3450.0,3280.0,3420.0,28562.0
2016-08-25 00:00:00+09:00,3420.0,3420.0,3340.0,3380.0,15779.0
2016-08-26 00:00:00+09:00,3380.0,3380.0,3235.0,3235.0,53061.0
2016-08-29 00:00:00+09:00,3240.0,3240.0,3175.0,3190.0,26691.0
2016-08-30 00:00:00+09:00,3160.0,3275.0,3160.0,3245.0,22214.0
2016-08-31 00:00:00+09:00,3245.0,3295.0,3170.0,3190.0,37209.0
2016-09-01 00:00:00+09:00,3235.0,3235.0,3115.0,3150.0,30397.0
2016-09-02 00:00:00+09:00,3200.0,3440.0,3075.0,3300.0,106633.0
2016-09-05 00:00:00+09:00,3275.0,3335.0,3260.0,3300.0,16134.0
2016-09-06 00:00:00+09:00,3335.0,3385.0,3290.0,3350.0,20457.0
2016-09-07 00:00:00+09:00,3345.0,3365.0,3290.0,3335.0,32505.0
2016-09-08 00:00:00+09:00,3340.0,3340.0,3200.0,3200.0,46418.0
2016-09-09 00:00:00+09:00,3260.0,3260.0,3120.0,3195.0,21303.0
2016-09-12 00:00:00+09:00,3255.0,3255.0,3070.0,3110.0,33021.0
2016-09-13 00:00:00+09:00,3060.0,3240.0,3060.0,3185.0,39761.0
2016-09-19 00:00:00+09:00,3180.0,3385.0,3120.0,3335.0,82185.0
2016-09-20 00:00:00+09:00,3330.0,3485.0,3295.0,3360.0,110570.0
2016-09-21 00:00:00+09:00,3435.0,3540.0,3350.0,3530.0,169336.0
2016-09-22 00:00:00+09:00,3490.0,3740.0,3475.0,3720.0,189868.0
2016-09-23 00:00:00+09:00,3890.0,3950.0,3520.0,3675.0,276099.0
2016-09-26 00:00:00+09:00,3675.0,3790.0,3545.0,3640.0,112704.0
2016-09-27 00:00:00+09:00,3560.0,3680.0,3555.0,3630.0,71194.0
2016-09-28 00:00:00+09:00,3690.0,3690.0,3500.0,3510.0,48132.0
2016-09-29 00:00:00+09:00,3545.0,3650.0,3510.0,3610.0,91689.0
2016-09-30 00:00:00+09:00,3615.0,3650.0,3460.0,3520.0,44487.0
2016-10-04 00:00:00+09:00,3510.0,3590.0,3500.0,3550.0,24052.0
2016-10-05 00:00:00+09:00,3545.0,3645.0,3530.0,3585.0,57824.0
2016-10-06 00:00:00+09:00,3630.0,3630.0,3550.0,3600.0,27847.0
2016-10-07 00:00:00+09:00,3675.0,3690.0,3530.0,3600.0,123684.0
2016-10-10 00:00:00+09:00,3635.0,3670.0,3550.0,3610.0,104686.0
2016-10-11 00:00:00+09:00,3615.0,3665.0,3550.0,3610.0,75822.0
2016-10-12 00:00:00+09:00,3640.0,3675.0,3530.0,3610.0,55614.0
2016-10-13 00:00:00+09:00,3625.0,3850.0,3615.0,3700.0,671136.0
2016-10-14 00:00:00+09:00,3730.0,3795.0,3590.0,3710.0,236138.0
2016-10-17 00:00:00+09:00,3790.0,3805.0,3620.0,3715.0,193917.0
2016-10-18 00:00:00+09:00,3770.0,3785.0,3640.0,3730.0,252156.0
2016-10-19 00:00:00+09:00,3725.0,3790.0,3660.0,3735.0,160086.0
2016-10-20 00:00:00+09:00,3730.0,3790.0,3640.0,3725.0,271960.0
2016-10-21 00:00:00+09:00,3725.0,3765.0,3525.0,3595.0,172045.0
2016-10-24 00:00:00+09:00,3600.0,3600.0,3445.0,3445.0,106537.0
2016-10-25 00:00:00+09:00,3450.0,3495.0,3310.0,3335.0,72131.0
2016-10-26 00:00:00+09:00,3375.0,3375.0,3125.0,3250.0,86158.0
2016-10-27 00:00:00+09:00,3310.0,3385.0,3175.0,3385.0,81383.0
2016-10-28 00:00:00+09:00,3420.0,3755.0,3260.0,3495.0,231427.0
2016-10-31 00:00:00+09:00,3495.0,3640.0,3350.0,3415.0,63678.0
2016-11-01 00:00:00+09:00,3425.0,3700.0,3395.0,3505.0,304845.0
2016-11-02 00:00:00+09:00,3530.0,3530.0,3280.0,3320.0,75815.0
2016-11-03 00:00:00+09:00,3280.0,3365.0,3215.0,3320.0,31967.0
2016-11-04 00:00:00+09:00,3385.0,3520.0,3255.0,3430.0,73351.0
2016-11-07 00:00:00+09:00,3530.0,3580.0,3455.0,3575.0,114179.0
2016-11-08 00:00:00+09:00,3600.0,3640.0,3510.0,3610.0,42157.0
2016-11-09 00:00:00+09:00,3615.0,3625.0,3150.0,3350.0,179209.0
2016-11-10 00:00:00+09:00,3455.0,3465.0,3315.0,3370.0,125675.0
2016-11-11 00:00:00+09:00,3385.0,3690.0,3385.0,3540.0,316745.0
2016-11-14 00:00:00+09:00,3590.0,3640.0,3470.0,3585.0,185940.0
2016-11-15 00:00:00+09:00,3590.0,3630.0,3465.0,3540.0,116655.0
2016-11-16 00:00:00+09:00,3530.0,3550.0,3465.0,3510.0,122417.0
2016-11-17 00:00:00+09:00,3530.0,3635.0,3500.0,3505.0,192837.0
2016-11-18 00:00:00+09:00,3500.0,3500.0,3305.0,3310.0,146779.0
2016-11-21 00:00:00+09:00,3240.0,3395.0,3240.0,3345.0,69810.0
2016-11-22 00:00:00+09:00,3355.0,3415.0,3300.0,3350.0,32908.0
2016-11-23 00:00:00+09:00,3400.0,3400.0,3250.0,3250.0,19550.0
2016-11-24 00:00:00+09:00,3230.0,3280.0,3140.0,3140.0,30875.0
2016-11-25 00:00:00+09:00,3100.0,3180.0,3100.0,3135.0,49274.0
2016-11-28 00:00:00+09:00,3120.0,3200.0,3080.0,3090.0,23317.0
2016-11-29 00:00:00+09:00,3090.0,3145.0,3065.0,3115.0,20905.0
2016-11-30 00:00:00+09:00,3115.0,3190.0,3005.0,3110.0,47124.0
2016-12-01 00:00:00+09:00,3160.0,3160.0,2975.0,3005.0,51319.0
2016-12-02 00:00:00+09:00,3025.0,3025.0,2850.0,3015.0,65277.0
2016-12-05 00:00:00+09:00,3075.0,3075.0,2920.0,2940.0,26216.0
2016-12-06 00:00:00+09:00,2880.0,3115.0,2880.0,3035.0,29624.0
2016-12-07 00:00:00+09:00,3035.0,3070.0,2900.0,3000.0,27746.0
2016-12-08 00:00:00+09:00,3100.0,3100.0,2920.0,3040.0,31247.0
2016-12-09 00:00:00+09:00,3040.0,3090.0,2990.0,3080.0,43121.0
2016-12-12 00:00:00+09:00,3105.0,3160.0,3060.0,3160.0,40034.0
2016-12-13 00:00:00+09:00,3160.0,3160.0,3055.0,3125.0,26156.0
2016-12-14 00:00:00+09:00,3140.0,3340.0,3130.0,3340.0,90614.0
2016-12-15 00:00:00+09:00,3330.0,3355.0,3240.0,3325.0,27203.0
